"subject_id","run","onset","requested_onset","delta_onset","shape_name","pressed","shouldhavepressed","correct","rt","outlier_location","rots","dils","outlier_type","onset_press"
"205","3",436007,436000,8,"color_2","right_key","right_key",TRUE,803,5,"C03.png","C05.png","[4, 2, 1, 5, 3, 0]",436810
"205","3",440007,440000,8,"color_2","right_key","left_key",FALSE,630,4,"C01.png","C03.png","[5, 1, 3, 4, 2, 0]",440637
"205","3",448007,448000,8,"isoTrapezoid","right_key","right_key",TRUE,977,1,"[2, 5, 1, 4, 3, 0]","[2, 4, 0, 3, 5, 1]","4",448984
"205","3",452006,452000,7,"isoTrapezoid","right_key","right_key",TRUE,658,0,"[3, 0, 1, 5, 4, 2]","[4, 1, 5, 2, 3, 0]","1",452664
"205","3",456006,456000,7,"isoTrapezoid","left_key","left_key",TRUE,659,3,"[2, 3, 1, 0, 5, 4]","[1, 5, 4, 0, 3, 2]","2",456665
"205","3",460006,460000,7,"isoTrapezoid","left_key","left_key",TRUE,617,4,"[3, 4, 1, 5, 0, 2]","[2, 4, 5, 1, 0, 3]","3",460623
"205","3",464006,464000,7,"isoTrapezoid","left_key","left_key",TRUE,698,2,"[4, 2, 0, 3, 1, 5]","[2, 5, 0, 1, 4, 3]","1",464704
"205","3",472006,472000,7,"square","left_key","left_key",TRUE,855,2,"[2, 5, 0, 3, 4, 1]","[3, 0, 5, 2, 1, 4]","3",472861
"205","3",476005,476000,6,"square","left_key","left_key",TRUE,685,3,"[4, 3, 0, 2, 1, 5]","[2, 3, 0, 5, 4, 1]","4",476690
"205","3",480005,480000,6,"square","right_key","right_key",TRUE,655,0,"[1, 4, 2, 3, 5, 0]","[2, 0, 5, 1, 3, 4]","1",480660
"205","3",484005,484000,6,"square","left_key","left_key",TRUE,716,4,"[3, 1, 0, 5, 2, 4]","[1, 2, 3, 5, 4, 0]","2",484721
"205","3",488005,488000,6,"square","right_key","right_key",TRUE,667,1,"[1, 3, 4, 0, 5, 2]","[5, 3, 4, 1, 0, 2]","1",488672
"205","3",496004,496000,5,"color_6","right_key","right_key",TRUE,757,5,"C14.png","C20.png","[2, 4, 1, 5, 3, 0]",496761
"205","3",500004,500000,5,"color_6","right_key","left_key",FALSE,682,4,"C12.png","C18.png","[0, 4, 5, 1, 3, 2]",500686
"205","3",504004,504000,5,"color_6","left_key","left_key",TRUE,763,2,"C07.png","C13.png","[5, 1, 2, 0, 4, 3]",504767
"205","3",508004,508000,5,"color_6","right_key","left_key",FALSE,669,3,"C09.png","C15.png","[2, 0, 3, 1, 4, 5]",508673
"205","3",512004,512000,5,"color_6","right_key","right_key",TRUE,641,1,"C12.png","C18.png","[0, 2, 4, 3, 5, 1]",512645
"205","4",2001,2000,2,"color_6","left_key","left_key",TRUE,777,2,"C04.png","C10.png","[3, 1, 2, 4, 0, 5]",2778
"205","4",6001,6000,2,"color_6","right_key","right_key",TRUE,820,5,"C14.png","C20.png","[0, 2, 4, 3, 1, 5]",6821
"205","4",10001,10000,2,"color_6","left_key","right_key",FALSE,775,0,"C13.png","C19.png","[2, 3, 5, 4, 0, 1]",10776
"205","4",14001,14000,2,"color_6","left_key","left_key",TRUE,875,4,"C00.png","C06.png","[0, 5, 2, 3, 4, 1]",14876
"205","4",18001,18000,2,"color_6","right_key","right_key",TRUE,848,1,"C12.png","C18.png","[5, 1, 3, 2, 4, 0]",18849
"205","4",30000,30000,1,"losange","left_key","left_key",TRUE,814,3,"[2, 5, 3, 1, 4, 0]","[1, 4, 3, 0, 2, 5]","4",30814
"205","4",34000,34000,1,"losange","right_key","right_key",TRUE,679,1,"[2, 5, 0, 4, 3, 1]","[3, 0, 4, 1, 2, 5]","2",34679
"205","4",38008,38000,9,"losange","right_key","left_key",FALSE,909,4,"[1, 3, 0, 4, 5, 2]","[2, 0, 5, 3, 4, 1]","1",38917
"205","4",42008,42000,9,"losange","left_key","right_key",FALSE,770,5,"[1, 0, 2, 5, 4, 3]","[0, 3, 1, 5, 2, 4]","3",42778
"205","4",46008,46000,9,"losange","left_key","left_key",TRUE,638,2,"[3, 1, 4, 0, 5, 2]","[0, 1, 3, 5, 4, 2]","2",46646
"205","4",56007,56000,8,"isoTrapezoid","right_key","left_key",FALSE,780,2,"[4, 2, 0, 5, 3, 1]","[5, 4, 0, 3, 1, 2]","4",56787
"205","4",60007,60000,8,"isoTrapezoid","right_key","right_key",TRUE,689,0,"[5, 0, 3, 2, 4, 1]","[5, 1, 4, 0, 3, 2]","1",60696
"205","4",64007,64000,8,"isoTrapezoid","left_key","right_key",FALSE,706,5,"[5, 2, 3, 4, 1, 0]","[3, 1, 0, 2, 5, 4]","2",64713
"205","4",68007,68000,8,"isoTrapezoid","left_key","left_key",TRUE,582,3,"[1, 4, 2, 0, 3, 5]","[4, 0, 2, 3, 5, 1]","3",68589
"205","4",72007,72000,7,"isoTrapezoid","right_key","right_key",TRUE,708,1,"[5, 2, 1, 3, 4, 0]","[1, 5, 2, 3, 4, 0]","1",72715
"205","4",84006,84000,7,"kite","right_key","left_key",FALSE,722,4,"[0, 2, 4, 3, 5, 1]","[3, 2, 4, 1, 5, 0]","2",84728
"205","4",88006,88000,7,"kite","right_key","right_key",TRUE,785,5,"[3, 1, 2, 0, 4, 5]","[2, 4, 1, 0, 3, 5]","3",88791
"205","4",92006,92000,7,"kite","left_key","right_key",FALSE,710,1,"[5, 1, 2, 3, 0, 4]","[5, 3, 2, 0, 4, 1]","4",92716
"205","4",96005,96000,6,"kite","right_key","right_key",TRUE,576,0,"[0, 2, 3, 1, 5, 4]","[3, 1, 4, 2, 5, 0]","1",96581
"205","4",100005,100000,6,"kite","left_key","left_key",TRUE,818,3,"[2, 1, 3, 4, 0, 5]","[0, 1, 5, 4, 2, 3]","3",100823
"205","4",108005,108000,6,"square","left_key","right_key",FALSE,1044,1,"[3, 2, 5, 4, 1, 0]","[2, 5, 1, 4, 3, 0]","3",109049
"205","4",112005,112000,6,"square","right_key","left_key",FALSE,782,2,"[1, 0, 2, 4, 5, 3]","[5, 3, 0, 4, 2, 1]","2",112787
"205","4",116005,116000,5,"square","left_key","left_key",TRUE,642,3,"[3, 4, 0, 1, 2, 5]","[4, 0, 3, 5, 2, 1]","4",116647
"205","4",120004,120000,5,"square","left_key","left_key",TRUE,668,4,"[4, 3, 5, 1, 2, 0]","[0, 3, 5, 2, 1, 4]","1",120672
"205","4",124004,124000,5,"square","right_key","right_key",TRUE,796,0,"[4, 1, 3, 2, 5, 0]","[2, 4, 5, 3, 0, 1]","2",124800
"205","4",134004,134000,5,"rectangle","right_key","left_key",FALSE,1004,2,"[4, 0, 2, 3, 1, 5]","[2, 4, 3, 0, 1, 5]","3",135008
"205","4",138004,138000,5,"rectangle","left_key","left_key",TRUE,656,4,"[5, 0, 3, 4, 2, 1]","[5, 4, 1, 0, 3, 2]","1",138660
"205","4",142003,142000,4,"rectangle","left_key","left_key",TRUE,806,3,"[5, 3, 0, 1, 2, 4]","[2, 5, 4, 3, 0, 1]","4",142809
"205","4",146003,146000,4,"rectangle","left_key","right_key",FALSE,799,5,"[1, 4, 5, 0, 3, 2]","[1, 4, 5, 2, 3, 0]","2",146802
"205","4",150003,150000,4,"rectangle","right_key","right_key",TRUE,561,1,"[2, 4, 0, 3, 1, 5]","[0, 3, 1, 4, 5, 2]","3",150564
"205","4",160002,160000,3,"hinge","right_key","right_key",TRUE,653,5,"[0, 1, 4, 3, 2, 5]","[0, 4, 5, 3, 1, 2]","4",160655
"205","4",164002,164000,3,"hinge","left_key","left_key",TRUE,660,3,"[1, 3, 0, 5, 2, 4]","[1, 3, 0, 2, 4, 5]","3",164662
"205","4",168003,168000,4,"hinge","left_key","left_key",TRUE,669,4,"[2, 4, 3, 5, 0, 1]","[4, 3, 0, 1, 5, 2]","1",168672
"205","4",172002,172000,3,"hinge","right_key","right_key",TRUE,834,1,"[2, 1, 3, 0, 5, 4]","[5, 2, 1, 0, 4, 3]","2",172836
"205","4",176002,176000,3,"hinge","left_key","left_key",TRUE,585,2,"[1, 2, 4, 3, 0, 5]","[4, 3, 1, 0, 2, 5]","3",176587
"205","4",184001,184000,2,"random","right_key","right_key",TRUE,647,5,"[2, 5, 0, 1, 3, 4]","[0, 3, 5, 4, 2, 1]","4",184648
"205","4",188001,188000,2,"random","right_key","right_key",TRUE,640,0,"[1, 0, 4, 2, 3, 5]","[1, 0, 3, 4, 5, 2]","1",188641
"205","4",192001,192000,2,"random","right_key","right_key",TRUE,765,1,"[2, 5, 4, 1, 0, 3]","[2, 1, 0, 5, 4, 3]","3",192766
"205","4",196001,196000,2,"random","right_key","left_key",FALSE,671,2,"[4, 3, 5, 1, 0, 2]","[2, 5, 0, 4, 3, 1]","2",196672
"205","4",200001,200000,2,"random","left_key","left_key",TRUE,700,4,"[4, 0, 1, 3, 5, 2]","[0, 4, 5, 2, 1, 3]","4",200701
"205","4",208000,208000,1,"color_2","right_key","right_key",TRUE,779,5,"C17.png","C19.png","[2, 5, 4, 1, 0, 3]",208779
"205","4",212000,212000,1,"color_2","right_key","left_key",FALSE,678,3,"C07.png","C09.png","[2, 0, 3, 1, 5, 4]",212678
"205","4",216000,216000,1,"color_2","left_key","right_key",FALSE,905,1,"C06.png","C08.png","[1, 3, 0, 5, 4, 2]",216905
"205","4",220000,220000,1,"color_2","right_key","left_key",FALSE,647,2,"C05.png","C07.png","[2, 1, 5, 4, 3, 0]",220647
"205","4",224000,224000,1,"color_2","right_key","left_key",FALSE,829,4,"C04.png","C06.png","[0, 4, 3, 1, 2, 5]",224829
"205","4",234007,234000,8,"parallelogram","right_key","right_key",TRUE,904,1,"[0, 3, 1, 5, 4, 2]","[4, 3, 1, 5, 0, 2]","2",234911
"205","4",238007,238000,8,"parallelogram","left_key","left_key",TRUE,651,3,"[0, 3, 4, 1, 2, 5]","[4, 3, 0, 2, 5, 1]","3",238658
"205","4",242007,242000,8,"parallelogram","right_key","right_key",TRUE,565,0,"[0, 5, 3, 1, 4, 2]","[3, 0, 4, 1, 2, 5]","1",242572
"205","4",246007,246000,8,"parallelogram","left_key","right_key",FALSE,784,5,"[3, 4, 5, 1, 2, 0]","[1, 4, 3, 5, 0, 2]","4",246791
"205","4",250007,250000,8,"parallelogram","right_key","left_key",FALSE,548,4,"[4, 2, 5, 3, 0, 1]","[5, 2, 1, 3, 0, 4]","1",250555
"205","4",262006,262000,7,"losange","left_key","right_key",FALSE,649,1,"[1, 3, 0, 4, 5, 2]","[3, 1, 2, 0, 5, 4]","3",262655
"205","4",266006,266000,7,"losange","right_key","right_key",TRUE,533,5,"[0, 4, 5, 2, 3, 1]","[1, 4, 2, 3, 5, 0]","4",266539
"205","4",270006,270000,7,"losange","right_key","left_key",FALSE,578,2,"[5, 2, 4, 3, 0, 1]","[5, 2, 1, 3, 4, 0]","2",270584
"205","4",274006,274000,7,"losange","left_key","left_key",TRUE,837,4,"[3, 2, 1, 0, 5, 4]","[3, 2, 0, 4, 5, 1]","1",274843
"205","4",278005,278000,6,"losange","right_key","left_key",FALSE,688,3,"[4, 1, 0, 2, 5, 3]","[4, 1, 5, 0, 2, 3]","2",278693
"205","4",288005,288000,6,"color_2","right_key","right_key",TRUE,752,0,"C14.png","C16.png","[3, 2, 1, 0, 4, 5]",288757
"205","4",292005,292000,6,"color_2","right_key","right_key",TRUE,706,1,"C09.png","C11.png","[0, 3, 1, 2, 4, 5]",292711
"205","4",296005,296000,6,"color_2","left_key","left_key",TRUE,666,3,"C00.png","C02.png","[2, 1, 3, 0, 5, 4]",296671
"205","4",300004,300000,5,"color_2","right_key","left_key",FALSE,719,4,"C06.png","C08.png","[4, 0, 5, 2, 1, 3]",300723
"205","4",304004,304000,5,"color_2","left_key","left_key",TRUE,674,2,"C03.png","C05.png","[3, 5, 1, 2, 4, 0]",304678
"205","4",314004,314000,5,"hinge","right_key","right_key",TRUE,563,0,"[4, 2, 5, 0, 3, 1]","[0, 4, 3, 5, 2, 1]","1",314567
"205","4",318004,318000,5,"hinge","left_key","left_key",TRUE,620,3,"[5, 3, 4, 0, 1, 2]","[2, 0, 3, 5, 1, 4]","3",318624
"205","4",322003,322000,4,"hinge","right_key","right_key",TRUE,610,1,"[0, 1, 2, 3, 5, 4]","[4, 0, 3, 1, 2, 5]","4",322613
"205","4",326003,326000,4,"hinge","left_key","right_key",FALSE,565,5,"[0, 4, 1, 3, 2, 5]","[3, 4, 2, 5, 1, 0]","2",326568
"205","4",330003,330000,4,"hinge","right_key","left_key",FALSE,590,2,"[5, 2, 3, 4, 0, 1]","[0, 1, 3, 4, 2, 5]","1",330593
"205","4",342003,342000,3,"rectangle","left_key","right_key",FALSE,835,0,"[5, 4, 1, 3, 0, 2]","[1, 3, 0, 2, 5, 4]","1",342838
"205","4",346002,346000,3,"rectangle","right_key","left_key",FALSE,778,2,"[4, 2, 1, 5, 3, 0]","[3, 2, 5, 0, 1, 4]","4",346780
"205","4",350002,350000,3,"rectangle","left_key","right_key",FALSE,792,5,"[1, 4, 2, 5, 0, 3]","[5, 1, 0, 2, 4, 3]","3",350794
"205","4",354002,354000,3,"rectangle","left_key","left_key",TRUE,972,4,"[3, 0, 1, 5, 4, 2]","[0, 5, 4, 2, 3, 1]","2",354974
"205","4",358002,358000,3,"rectangle","right_key","left_key",FALSE,1130,3,"[2, 0, 5, 3, 1, 4]","[5, 2, 1, 0, 3, 4]","3",359132
"205","4",366002,366000,2,"square","right_key","right_key",TRUE,671,0,"[0, 3, 4, 2, 5, 1]","[5, 1, 3, 4, 2, 0]","4",366673
"205","4",370001,370000,2,"square","left_key","left_key",TRUE,682,3,"[0, 1, 4, 5, 2, 3]","[4, 5, 1, 3, 2, 0]","3",370683
"205","4",374001,374000,2,"square","left_key","left_key",TRUE,794,4,"[4, 2, 5, 3, 0, 1]","[0, 2, 5, 4, 1, 3]","1",374795
"205","4",378001,378000,2,"square","right_key","right_key",TRUE,645,1,"[4, 1, 5, 0, 3, 2]","[5, 2, 4, 3, 0, 1]","2",378646
"205","4",382001,382000,2,"square","left_key","right_key",FALSE,672,5,"[4, 3, 5, 2, 0, 1]","[3, 0, 2, 5, 4, 1]","3",382673
"205","4",394000,394000,1,"parallelogram","right_key","left_key",FALSE,689,2,"[2, 0, 3, 5, 4, 1]","[3, 0, 5, 1, 2, 4]","4",394689
"205","4",398000,398000,1,"parallelogram","left_key","right_key",FALSE,737,5,"[3, 4, 5, 0, 1, 2]","[0, 4, 3, 5, 2, 1]","3",398737
"205","4",402000,402000,1,"parallelogram","right_key","left_key",FALSE,1042,3,"[3, 2, 1, 0, 5, 4]","[4, 5, 3, 1, 2, 0]","1",403042
"205","4",406000,406000,1,"parallelogram","right_key","right_key",TRUE,708,0,"[5, 3, 2, 0, 1, 4]","[4, 3, 2, 0, 1, 5]","2",406708
"205","4",410008,410000,9,"parallelogram","right_key","right_key",TRUE,664,1,"[2, 0, 3, 1, 5, 4]","[3, 1, 4, 2, 5, 0]","1",410672
"205","4",418007,418000,8,"kite","right_key","left_key",FALSE,617,4,"[0, 5, 1, 3, 4, 2]","[4, 3, 1, 2, 0, 5]","3",418624
"205","4",422007,422000,8,"kite","right_key","right_key",TRUE,823,5,"[5, 3, 2, 0, 4, 1]","[4, 3, 5, 0, 2, 1]","2",422830
"205","4",426007,426000,8,"kite","right_key","left_key",FALSE,693,3,"[4, 5, 2, 1, 0, 3]","[4, 1, 5, 3, 0, 2]","1",426700
"205","4",430007,430000,8,"kite","right_key","right_key",TRUE,619,0,"[3, 1, 0, 2, 5, 4]","[0, 2, 5, 4, 3, 1]","4",430626
"205","4",434007,434000,8,"kite","right_key","left_key",FALSE,554,2,"[0, 1, 4, 2, 3, 5]","[5, 0, 2, 1, 4, 3]","2",434561
"205","4",442006,442000,7,"random","right_key","left_key",FALSE,683,3,"[1, 4, 2, 3, 5, 0]","[4, 2, 1, 0, 3, 5]","2",442689
"205","4",446006,446000,7,"random","right_key","left_key",FALSE,749,2,"[3, 5, 1, 4, 2, 0]","[1, 4, 0, 2, 3, 5]","4",446755
"205","4",450006,450000,7,"random","right_key","right_key",TRUE,996,1,"[0, 2, 1, 3, 5, 4]","[4, 0, 3, 1, 5, 2]","1",451002
"205","4",454006,454000,7,"random","right_key","right_key",TRUE,924,0,"[1, 4, 5, 2, 3, 0]","[3, 0, 1, 2, 5, 4]","3",454930
"205","4",458005,458000,6,"random","right_key","right_key",TRUE,1061,5,"[1, 5, 2, 0, 3, 4]","[5, 2, 4, 3, 0, 1]","4",459066
"205","4",470005,470000,6,"color_6","left_key","right_key",FALSE,1030,5,"C01.png","C07.png","[1, 3, 2, 4, 0, 5]",471035
"205","4",474005,474000,6,"color_6","right_key","right_key",TRUE,666,1,"C03.png","C09.png","[1, 2, 3, 0, 5, 4]",474671
"205","4",478005,478000,6,"color_6","right_key","right_key",TRUE,574,0,"C11.png","C17.png","[0, 1, 2, 4, 3, 5]",478579
"205","4",482005,482000,5,"color_6","left_key","left_key",TRUE,985,3,"C02.png","C08.png","[0, 5, 1, 4, 3, 2]",482990
"205","4",486004,486000,5,"color_6","right_key","left_key",FALSE,1043,2,"C09.png","C15.png","[5, 4, 0, 2, 1, 3]",487047
"205","4",494004,494000,5,"isoTrapezoid","left_key","left_key",TRUE,1038,2,"[5, 0, 2, 4, 1, 3]","[3, 2, 0, 5, 1, 4]","3",495042
"205","4",498004,498000,5,"isoTrapezoid","right_key","left_key",FALSE,606,3,"[2, 5, 4, 1, 0, 3]","[0, 3, 1, 4, 5, 2]","4",498610
"205","4",502004,502000,4,"isoTrapezoid","right_key","left_key",FALSE,971,4,"[5, 0, 1, 3, 4, 2]","[1, 0, 2, 3, 4, 5]","1",502975
"205","4",506004,506000,4,"isoTrapezoid","left_key","right_key",FALSE,674,0,"[5, 4, 3, 2, 0, 1]","[2, 1, 4, 3, 5, 0]","2",506678
"205","4",510003,510000,4,"isoTrapezoid","right_key","right_key",TRUE,708,1,"[0, 2, 1, 3, 4, 5]","[2, 3, 5, 1, 4, 0]","4",510711
"206","1",6007,6000,8,"square","right_key","right_key",TRUE,689,1,"[0, 3, 5, 1, 2, 4]","[3, 5, 1, 2, 0, 4]","1",6696
"206","1",10007,10000,8,"square","left_key","left_key",TRUE,637,4,"[2, 1, 0, 3, 4, 5]","[0, 5, 3, 2, 1, 4]","4",10644
"206","1",14007,14000,8,"square","right_key","right_key",TRUE,482,0,"[1, 3, 5, 2, 4, 0]","[0, 5, 2, 3, 4, 1]","3",14489
"206","1",18007,18000,8,"square","right_key","right_key",TRUE,509,5,"[2, 1, 4, 5, 0, 3]","[5, 2, 1, 3, 0, 4]","2",18516
"206","1",22006,22000,7,"square","left_key","left_key",TRUE,620,2,"[4, 3, 5, 1, 2, 0]","[3, 4, 1, 0, 2, 5]","3",22626
"206","1",30006,30000,7,"losange","right_key","right_key",TRUE,1642,5,"[1, 2, 3, 5, 4, 0]","[2, 0, 3, 5, 1, 4]","1",31648
"206","1",34006,34000,7,"losange","right_key","left_key",FALSE,1674,2,"[1, 3, 0, 5, 4, 2]","[2, 4, 3, 0, 1, 5]","3",35680
"206","1",38006,38000,6,"losange","right_key","right_key",TRUE,1038,0,"[2, 3, 5, 1, 4, 0]","[4, 1, 5, 0, 2, 3]","2",39044
"206","1",42006,42000,7,"losange","left_key","left_key",TRUE,1278,4,"[4, 0, 1, 3, 2, 5]","[1, 0, 5, 3, 4, 2]","4",43284
"206","1",46005,46000,6,"losange","right_key","right_key",TRUE,1159,1,"[0, 3, 4, 5, 1, 2]","[1, 5, 4, 2, 0, 3]","3",47164
"206","1",58005,58000,6,"isoTrapezoid","right_key","right_key",TRUE,1421,5,"[2, 3, 1, 0, 5, 4]","[1, 0, 2, 5, 4, 3]","2",59426
"206","1",62005,62000,5,"isoTrapezoid","left_key","left_key",TRUE,1042,4,"[0, 1, 4, 2, 5, 3]","[5, 3, 4, 0, 2, 1]","1",63047
"206","1",66004,66000,5,"isoTrapezoid","right_key","right_key",TRUE,1205,1,"[5, 1, 2, 4, 3, 0]","[3, 4, 0, 2, 5, 1]","4",67209
"206","1",70004,70000,5,"isoTrapezoid","right_key","right_key",TRUE,1629,0,"[5, 2, 0, 1, 4, 3]","[4, 3, 0, 5, 2, 1]","3",71633
"206","1",74004,74000,5,"isoTrapezoid","left_key","left_key",TRUE,897,3,"[1, 5, 2, 4, 0, 3]","[0, 4, 3, 1, 2, 5]","1",74901
"206","1",82004,82000,4,"hinge","right_key","right_key",TRUE,946,1,"[0, 2, 5, 4, 1, 3]","[0, 1, 4, 5, 3, 2]","1",82950
"206","1",86003,86000,4,"hinge","left_key","right_key",FALSE,1329,0,"[1, 3, 2, 5, 4, 0]","[4, 0, 3, 1, 5, 2]","2",87332
"206","1",90003,90000,4,"hinge","left_key","left_key",TRUE,823,3,"[4, 1, 3, 2, 5, 0]","[1, 4, 2, 5, 0, 3]","3",90826
"206","1",94003,94000,4,"hinge","left_key","left_key",TRUE,1248,2,"[5, 4, 1, 0, 3, 2]","[4, 3, 1, 5, 0, 2]","4",95251
"206","1",98003,98000,4,"hinge","right_key","right_key",TRUE,1428,5,"[2, 4, 3, 5, 1, 0]","[3, 0, 5, 4, 1, 2]","2",99431
"206","1",108002,108000,3,"rectangle","left_key","right_key",FALSE,1520,1,"[1, 4, 5, 2, 0, 3]","[3, 0, 2, 5, 4, 1]","1",109522
"206","1",112002,112000,3,"rectangle","left_key","left_key",TRUE,1245,2,"[1, 4, 5, 2, 3, 0]","[4, 2, 3, 5, 1, 0]","4",113247
"206","1",116002,116000,3,"rectangle","left_key","left_key",TRUE,1692,3,"[0, 2, 3, 1, 4, 5]","[1, 4, 0, 2, 5, 3]","2",117694
"206","1",120002,120000,3,"rectangle","left_key","left_key",TRUE,986,4,"[2, 5, 0, 1, 3, 4]","[3, 4, 0, 5, 2, 1]","3",120988
"206","1",124002,124000,3,"rectangle","right_key","right_key",TRUE,769,0,"[3, 0, 5, 4, 2, 1]","[2, 3, 4, 5, 0, 1]","2",124771
"206","1",136001,136000,2,"random","right_key","right_key",TRUE,1391,1,"[0, 1, 2, 3, 4, 5]","[4, 2, 5, 1, 3, 0]","1",137392
"206","1",140001,140000,2,"random","right_key","right_key",TRUE,1955,5,"[1, 4, 3, 5, 2, 0]","[5, 1, 0, 2, 4, 3]","2",141956
"206","1",144001,144000,2,"random","left_key","left_key",TRUE,1826,4,"[3, 5, 4, 1, 2, 0]","[4, 5, 2, 1, 3, 0]","4",145827
"206","1",148000,148000,1,"random","right_key","left_key",FALSE,1790,2,"[0, 4, 1, 2, 5, 3]","[0, 4, 2, 5, 3, 1]","3",149790
"206","1",152000,152000,1,"random","left_key","right_key",FALSE,1309,0,"[1, 3, 4, 5, 0, 2]","[2, 3, 5, 1, 4, 0]","2",153309
"206","1",162000,162000,1,"square","right_key","right_key",TRUE,1142,5,"[1, 2, 5, 0, 4, 3]","[5, 0, 1, 3, 2, 4]","3",163142
"206","1",166000,166000,1,"square","right_key","right_key",TRUE,1132,1,"[2, 5, 4, 1, 3, 0]","[3, 2, 0, 4, 1, 5]","2",167132
"206","1",170008,170000,9,"square","right_key","right_key",TRUE,912,0,"[0, 2, 3, 4, 1, 5]","[1, 4, 5, 3, 0, 2]","4",170920
"206","1",174008,174000,9,"square","left_key","left_key",TRUE,865,2,"[1, 5, 0, 4, 3, 2]","[5, 2, 1, 4, 0, 3]","1",174873
"206","1",178008,178000,9,"square","left_key","left_key",TRUE,1323,3,"[5, 1, 4, 3, 2, 0]","[5, 4, 1, 3, 2, 0]","4",179331
"206","1",186007,186000,8,"rectangle","left_key","left_key",TRUE,1539,4,"[5, 1, 4, 0, 3, 2]","[0, 5, 2, 4, 3, 1]","1",187546
"206","1",190007,190000,8,"rectangle","right_key","right_key",TRUE,895,1,"[0, 1, 5, 4, 2, 3]","[0, 2, 3, 5, 1, 4]","4",190902
"206","1",194007,194000,8,"rectangle","right_key","right_key",TRUE,819,5,"[5, 4, 2, 0, 3, 1]","[4, 5, 2, 1, 3, 0]","3",194826
"206","1",198007,198000,8,"rectangle","left_key","left_key",TRUE,796,3,"[2, 1, 3, 4, 0, 5]","[2, 1, 0, 4, 5, 3]","2",198803
"206","1",202007,202000,8,"rectangle","left_key","left_key",TRUE,699,2,"[1, 3, 0, 4, 5, 2]","[2, 4, 3, 5, 0, 1]","3",202706
"206","1",212006,212000,7,"losange","right_key","right_key",TRUE,1394,5,"[5, 1, 4, 0, 2, 3]","[1, 0, 2, 4, 5, 3]","4",213400
"206","1",216006,216000,7,"losange","left_key","left_key",TRUE,1391,4,"[2, 4, 1, 0, 3, 5]","[0, 4, 3, 2, 1, 5]","3",217397
"206","1",220006,220000,7,"losange","right_key","right_key",TRUE,1134,0,"[3, 0, 2, 5, 1, 4]","[3, 1, 2, 5, 0, 4]","1",221140
"206","1",224006,224000,7,"losange","right_key","left_key",FALSE,1523,2,"[4, 2, 5, 1, 3, 0]","[5, 1, 2, 3, 4, 0]","2",225529
"206","1",228005,228000,6,"losange","right_key","right_key",TRUE,1266,1,"[0, 3, 4, 2, 1, 5]","[4, 3, 5, 0, 1, 2]","3",229271
"206","1",238005,238000,6,"random","right_key","right_key",TRUE,1184,0,"[3, 2, 4, 1, 0, 5]","[5, 1, 2, 4, 3, 0]","1",239189
"206","1",242005,242000,6,"random",NA,"right_key",NA,NA,5,"[1, 0, 4, 3, 2, 5]","[2, 5, 1, 4, 3, 0]","3",NA
"206","1",246004,246000,5,"random","right_key","left_key",FALSE,1525,4,"[1, 5, 2, 0, 3, 4]","[5, 0, 3, 4, 1, 2]","2",247529
"206","1",250004,250000,5,"random","right_key","right_key",TRUE,1686,1,"[4, 1, 3, 2, 0, 5]","[4, 0, 1, 2, 3, 5]","4",251690
"206","1",254004,254000,5,"random","right_key","left_key",FALSE,1492,2,"[2, 1, 5, 0, 4, 3]","[3, 4, 0, 1, 2, 5]","3",255496
"206","1",266003,266000,4,"hinge","left_key","left_key",TRUE,1612,4,"[0, 4, 3, 1, 2, 5]","[2, 4, 5, 0, 3, 1]","2",267615
"206","1",270003,270000,4,"hinge","right_key","right_key",TRUE,1452,0,"[0, 4, 5, 3, 1, 2]","[3, 0, 1, 5, 4, 2]","4",271455
"206","1",274003,274000,4,"hinge","right_key","right_key",TRUE,1353,5,"[3, 2, 5, 4, 0, 1]","[2, 1, 3, 5, 0, 4]","1",275356
"206","1",278003,278000,4,"hinge","left_key","left_key",TRUE,925,3,"[3, 5, 2, 4, 1, 0]","[0, 1, 3, 4, 5, 2]","3",278928
"206","1",282003,282000,4,"hinge","right_key","left_key",FALSE,1179,2,"[0, 1, 4, 2, 3, 5]","[3, 1, 5, 2, 4, 0]","1",283182
"206","1",294002,294000,3,"isoTrapezoid","left_key","left_key",TRUE,1349,3,"[3, 2, 1, 4, 5, 0]","[1, 2, 5, 3, 4, 0]","2",295351
"206","1",298002,298000,3,"isoTrapezoid","left_key","left_key",TRUE,1328,4,"[2, 0, 3, 1, 5, 4]","[1, 0, 3, 4, 5, 2]","4",299330
"206","1",302002,302000,3,"isoTrapezoid","right_key","right_key",TRUE,1151,1,"[2, 4, 5, 3, 0, 1]","[2, 3, 4, 0, 1, 5]","3",303153
"206","1",306002,306000,3,"isoTrapezoid","right_key","right_key",TRUE,749,0,"[0, 4, 2, 5, 1, 3]","[3, 5, 4, 1, 0, 2]","1",306751
"206","1",310002,310000,3,"isoTrapezoid","left_key","right_key",FALSE,1187,5,"[1, 0, 2, 4, 5, 3]","[1, 4, 3, 5, 0, 2]","3",311189
"206","2",6003,6000,4,"hinge","left_key","left_key",TRUE,1329,3,"[1, 3, 0, 2, 5, 4]","[1, 3, 0, 2, 4, 5]","4",7332
